"code_spygen","station","latitude_start","longitude_start","date","mean_SST_1year","median_SST_1year","q95_SST_1year","q05_SST_1year","min_SST_1year","max_SST_1year","mean_SST_5year","median_SST_5year","q95_SST_5year","q05_SST_5year","min_SST_5year","max_SST_5year"
"SPY190473","SM00104","-22.13581","166.04781","2019-04-05",24.8416666666667,25.195,27.2725,22.28,22.06,27.63,25.2144858611825,25.31,28.0425,22.4475,22.02,29.34
"SPY190529","SM00105","-22.13098","166.03284","2019-04-05",24.8416666666667,25.195,27.2725,22.28,22.06,27.63,25.2144858611825,25.31,28.0425,22.4475,22.02,29.34
"SPY190474","SM00106","-22.12209","166.0147","2019-04-05",24.8416666666667,25.195,27.2725,22.28,22.06,27.63,25.2144858611825,25.31,28.0425,22.4475,22.02,29.34
"SPY190400","SM00107","-22.1","165.98333","2019-04-05",24.8536885245902,25.14,27.25,22.32,22.06,27.66,25.2214010282776,25.285,27.9925,22.4775,22.01,29.33
"SPY190466","SM00108","-22.08215","165.976","2019-04-05",24.886693989071,25.225,27.35,22.2525,22.07,27.69,25.2551735218509,25.36,28.0725,22.4675,21.96,29.35
"SPY190388","SM00109","-22.0685","165.97032","2019-04-05",24.886693989071,25.225,27.35,22.2525,22.07,27.69,25.2551735218509,25.36,28.0725,22.4675,21.96,29.35
"SPY190414","SM00110","-22.03333","165.95","2019-04-05",24.9174316939891,25.25,27.4075,22.2725,22.1,27.7,25.2800128534704,25.38,28.1125,22.47,21.92,29.35
"SPY190524","SM00201","-21.46667","165.03333","2019-04-07",25.1675683060109,25.465,27.555,22.5425,22.32,28.03,25.4959627727856,25.62,28.2715,22.72,22.32,29.45
"SPY190413","SM00202","-21.45483","165.04361","2019-04-07",25.1675683060109,25.465,27.555,22.5425,22.32,28.03,25.4959627727856,25.62,28.2715,22.72,22.32,29.45
"SPY190537","SM00203","-21.44233","165.03484","2019-04-07",25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
"SPY190399","SM00204","-21.4381","165.02058","2019-04-07",25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
"SPY190475","SM00205","-21.44214","165.00621","2019-04-07",25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
"SPY190467","SM00206","-21.4406667","165.0345","2019-04-07",25.1763934426229,25.485,27.5875,22.5225,22.31,28.07,25.5009948652118,25.625,28.293,22.71,22.31,29.45
"SPY190478","SM00207","-21.40673","164.92316","2019-04-07",25.2157923497268,25.47,27.6175,22.595,22.34,28,25.5438831835687,25.685,28.3415,22.78,22.34,29.46
"SPY190401","SM00208","-21.39759","164.90327","2019-04-07",25.2391530054645,25.55,27.7075,22.5725,22.33,28.07,25.5658857509628,25.75,28.353,22.77,22.33,29.49
"SPY190520","SM00209","-21.38347","164.88029","2019-04-08",25.2475956284153,25.54,27.7,22.585,22.34,28.04,25.5821488133419,25.77,28.362,22.799,22.34,29.51
"SPY190516","SM00210","-21.37535","164.87529","2019-04-08",25.2475956284153,25.54,27.7,22.585,22.34,28.04,25.5821488133419,25.77,28.362,22.799,22.34,29.51
"SPY190460","SM00210","-21.37535","164.87529","2019-04-08",25.2475956284153,25.54,27.7,22.585,22.34,28.04,25.5821488133419,25.77,28.362,22.799,22.34,29.51
"SPY190500","SM00210","-21.37535","164.87529","2019-04-08",25.2475956284153,25.54,27.7,22.585,22.34,28.04,25.5821488133419,25.77,28.362,22.799,22.34,29.51
"SPY190415","SM00301","-23.3911667","168.065","2019-04-16",24.5360655737705,24.86,26.7275,22.38,21.71,27.29,24.8853605615826,25.1,27.357,22.303,21.71,28.58
"SPY190517","SM00302","-23.4006667","168.0506667","2019-04-16",24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
"SPY190394","SM00303","-23.4105","168.0671667","2019-04-16",24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
"SPY190470","SM00304","-23.42","168.0816667","2019-04-16",24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
"SPY190412","SM00305","-23.4048333","168.0825","2019-04-16",24.5153551912568,24.83,26.73,22.335,21.61,27.26,24.862992980217,25.08,27.327,22.273,21.61,28.56
"SPY182611","SM00306","-23.4368166666667","168.082233333333","2019-06-04",24.4655737704918,24.65,26.73,22.335,21.61,27.26,24.8628650990099,25.05,27.32,22.2875,21.61,28.56
"SPY191578","SM00307","-23.4514666666667","168.069933333333","2019-06-04",24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
"SPY191581","SM00308","-23.4669","168.07849","2019-06-04",24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
"SPY191580","SM00309","-23.470375","168.098366666667","2019-06-04",24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
"SPY191579","SM00310","-23.4501333333333","168.092383333333","2019-06-04",24.4466393442623,24.635,26.725,22.33,21.51,27.26,24.8425928217822,25.04,27.3,22.26,21.51,28.56
"SPY182043","SM00401","-22.3744","167.40445","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY182605","SM00402","-22.3808666666667","167.3998","2019-06-07",24.7719398907104,24.4,27.19,22.83,22.62,27.56,25.3308585546634,25.39,27.89,22.769,21.84,29.48
"SPY190544","SM00403","-22.3847833333333","167.394966666667","2019-06-07",24.7719398907104,24.4,27.19,22.83,22.62,27.56,25.3308585546634,25.39,27.89,22.769,21.84,29.48
"SPY191599","SM00404","-22.3901166666667","167.395166666667","2019-06-06",24.7725409836066,24.4,27.19,22.83,22.62,27.56,25.3316254635352,25.39,27.89,22.7685,21.84,29.48
"SPY191596","SM00405","-22.39565","167.40425","2019-06-06",24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
"SPY191598","SM00406","-22.3912","167.411583333333","2019-06-06",24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
"SPY182042","SM00407","-22.3854666666667","167.414816666667","2019-06-06",24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
"SPY191594","SM00408","-22.37795","167.410866666667","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY182041","SM00409","-22.386925","167.401833333333","2019-06-06",24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
"SPY190548","SM00410","-22.38155","167.4081667","2019-06-06",24.8046994535519,24.46,27.21,22.86,22.62,27.58,25.3557972805933,25.415,27.9215,22.7885,21.84,29.53
"SPY190526","SM00501","-23.6618","168.000383333333","2019-06-12",24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
"SPY190533","SM00502","-23.6706666666667","168.000916666667","2019-06-12",24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
"SPY190489","SM00503","-23.6789666666667","168.003366666667","2019-06-12",24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
"SPY190496","SM00504","-23.661","168.014166666667","2019-06-11",24.3249726775956,24.5,26.6675,22.22,21.34,27.18,24.7508749229821,24.96,27.18,22.171,21.34,28.49
"SPY190509","SM00505","-23.6694833333333","168.013533333333","2019-06-11",24.3249726775956,24.5,26.6675,22.22,21.34,27.18,24.7508749229821,24.96,27.18,22.171,21.34,28.49
"SPY190450","SM00506","-23.6787333333333","168.0125","2019-06-12",24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
"SPY190411","SM00507","-23.69304","168.01192","2019-06-12",24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
"SPY190498","SM00508","-23.6962","168.012383333333","2019-06-13",24.3198087431694,24.465,26.6675,22.22,21.34,27.18,24.7494646153846,24.96,27.18,22.172,21.34,28.49
"SPY190540","SM00509","-23.6882833333333","168.002733333333","2019-06-12",24.3225956284153,24.485,26.6675,22.22,21.34,27.18,24.7502155172414,24.96,27.18,22.1715,21.34,28.49
"SPY190510","SM00510","-23.70904","168.01141","2019-06-13",24.2973224043716,24.455,26.6575,22.1175,21.36,27.16,24.7333476923077,24.96,27.15,22.15,21.36,28.49
"SPY190511","SM00601","-23.6952166666667","167.75485","2019-06-18",24.2234153005464,24.285,26.6075,22.205,21.26,27.2,24.6725889570552,24.85,27.07,22.1845,21.26,28.43
"SPY190490","SM00602","-23.6405833333333","167.684766666667","2019-06-13",24.2168306010929,24.235,26.595,22.1225,21.27,27.15,24.6605353846154,24.82,27.068,22.192,21.27,28.42
"SPY190449","SM00603","-23.6223333","167.7141667","2019-06-14",24.2333879781421,24.285,26.6075,22.2225,21.27,27.19,24.675504305043,24.83,27.0875,22.2,21.27,28.42
"SPY190518","SM00604","-23.5963333","167.6903333","2019-06-14",24.2305191256831,24.23,26.615,22.1325,21.26,27.11,24.6766236162362,24.82,27.0875,22.21,21.26,28.44
"SPY190501","SM00605","-23.6161667","167.6881667","2019-06-14",24.2144808743169,24.235,26.595,22.1225,21.27,27.15,24.659655596556,24.815,27.0675,22.1925,21.27,28.42
"SPY190505","SM00606","-23.6618333333333","167.699833333333","2019-06-13",24.2014754098361,24.25,26.58,22.1725,21.25,27.18,24.6456184615385,24.8,27.028,22.172,21.25,28.44
"SPY190525","SM00607","-23.6864166666667","167.721016666667","2019-06-13",24.2195901639344,24.285,26.5875,22.1775,21.25,27.19,24.6609723076923,24.82,27.05,22.18,21.25,28.43
"SPY190504","SM00608","-23.67705","167.742033333333","2019-06-13",24.2195901639344,24.285,26.5875,22.1775,21.25,27.19,24.6609723076923,24.82,27.05,22.18,21.25,28.43
"SPY190453","SM00609","-23.6438666666667","167.725216666667","2019-06-13",24.2358743169399,24.285,26.6075,22.2225,21.27,27.19,24.6763876923077,24.83,27.088,22.2,21.27,28.42
"SPY190410","SM00610","-23.6641666666667","167.720216666667","2019-06-13",24.2195901639344,24.285,26.5875,22.1775,21.25,27.19,24.6609723076923,24.82,27.05,22.18,21.25,28.43
"SPY190405","SM00701","-24.7063","168.139883333333","2019-06-16",23.5553278688525,23.355,25.9375,21.4525,21.17,26.77,24.2674815724816,24.295,26.793,21.7735,21.09,28.16
"SPY190386","SM00702","-24.7215666666667","168.116566666667","2019-06-16",23.5553278688525,23.355,25.9375,21.4525,21.17,26.77,24.2674815724816,24.295,26.793,21.7735,21.09,28.16
"SPY191583","SM00703","-24.7288833333333","168.148083333333","2019-06-15",23.558087431694,23.375,25.9375,21.4525,21.17,26.77,24.2683650891211,24.3,26.794,21.773,21.09,28.16
"SPY191589","SM00704","-24.7195333333333","168.160616666667","2019-06-16",23.5485792349727,23.355,25.895,21.435,21.16,26.74,24.2660073710074,24.29,26.79,21.79,21.04,28.17
"SPY190457","SM00705","-24.7433833333333","168.13055","2019-06-16",23.5553278688525,23.355,25.9375,21.4525,21.17,26.77,24.2674815724816,24.295,26.793,21.7735,21.09,28.16
"SPY190487","SM00706","-24.7583333333333","168.148133333333","2019-06-15",23.5377868852459,23.365,25.915,21.43,21.17,26.78,24.2486355255071,24.29,26.777,21.76,21.09,28.15
"SPY190451","SM00707","-24.7716333333333","168.136366666667","2019-06-15",23.5377868852459,23.365,25.915,21.43,21.17,26.78,24.2486355255071,24.29,26.777,21.76,21.09,28.15
"SPY190503","SM00708","-24.8028166666667","168.14795","2019-06-15",23.5216120218579,23.35,25.9025,21.47,21.12,26.8,24.2292317148125,24.24,26.78,21.74,21.1,28.15
"SPY190462","SM00709","-24.7782333333333","168.1586","2019-06-15",23.5299453551913,23.35,25.8975,21.4225,21.13,26.77,24.2464105716042,24.29,26.77,21.75,21.03,28.16
"SPY190387","SM00710","-24.7416","168.159233333333","2019-06-15",23.5512568306011,23.36,25.895,21.435,21.16,26.74,24.2669022741242,24.29,26.79,21.79,21.04,28.17
"SPY190492","SM00111","-22.20294","165.92043","2019-04-04",24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
"SPY190392","SM00111","-22.20294","165.92043","2019-04-04",24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
"SPY190502","SM00111","-22.20294","165.92043","2019-04-04",24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
"SPY190538","SM00111","-22.22655","165.93445","2019-04-04",24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
"SPY190395","SM00111","-22.22655","165.93445","2019-04-04",24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
"SPY190497","SM00111","-22.22655","165.93445","2019-04-04",24.8621857923497,25.075,27.2,22.3925,22.13,27.69,25.2190096463023,25.27,27.983,22.54,22.12,29.23
"SPY190409","SM00112","-22.1927","165.94017","2019-04-06",24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
"SPY190396","SM00112","-22.1927","165.94017","2019-04-06",24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
"SPY190477","SM00112","-22.1927","165.94017","2019-04-06",24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
"SPY190416","SM00112","-22.19775","165.93863","2019-04-06",24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
"SPY190512","SM00112","-22.19775","165.93863","2019-04-06",24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
"SPY190468","SM00112","-22.19775","165.93863","2019-04-06",24.8682240437158,25.055,27.26,22.38,22.11,27.68,25.2262170841362,25.27,27.992,22.52,22.09,29.28
"SPY190515","SM00211","-21.45376","164.9077","2019-04-08",25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
"SPY190463","SM00211","-21.45376","164.9077","2019-04-08",25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
"SPY190390","SM00211","-21.45376","164.9077","2019-04-08",25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
"SPY190531","SM00211","-21.45303","164.90916","2019-04-08",25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
"SPY190465","SM00211","-21.45303","164.90916","2019-04-08",25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
"SPY190507","SM00211","-21.45303","164.90916","2019-04-08",25.2047267759563,25.395,27.545,22.6025,22.35,27.96,25.5357729313663,25.69,28.32,22.77,22.35,29.44
"SPY190472","SM00212","-21.48473","164.88559","2019-04-08",25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
"SPY190535","SM00212","-21.48473","164.88559","2019-04-08",25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
"SPY190404","SM00212","-21.48473","164.88559","2019-04-08",25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
"SPY190397","SM00212","-21.48333","164.88333","2019-04-08",25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
"SPY190519","SM00212","-21.48333","164.88333","2019-04-08",25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
"SPY190534","SM00212","-21.48333","164.88333","2019-04-08",25.2217759562842,25.385,27.5675,22.6225,22.38,27.94,25.5569146889031,25.74,28.331,22.81,22.38,29.45
"SPY190543","SM00411","-22.35645","167.447433333333","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY191597","SM00411","-22.35645","167.447433333333","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY191595","SM00411","-22.35645","167.447433333333","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY182607","SM00411","-22.3566833333333","167.448216666667","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY190547","SM00411","-22.3566833333333","167.448216666667","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY182608","SM00411","-22.3566833333333","167.448216666667","2019-06-07",24.8040163934426,24.46,27.21,22.86,22.62,27.58,25.3550339715874,25.41,27.921,22.789,21.84,29.53
"SPY190485","SM00412","-22.3125166666667","167.448216666667","2019-06-07",24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
"SPY190539","SM00412","-22.3125166666667","167.448216666667","2019-06-07",24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
"SPY190546","SM00412","-22.3125166666667","167.448216666667","2019-06-07",24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
"SPY182606","SM00412","-22.3132666666667","167.443816666667","2019-06-07",24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
"SPY190542","SM00412","-22.3132666666667","167.443816666667","2019-06-07",24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
"SPY190513","SM00412","-22.3132666666667","167.443816666667","2019-06-07",24.8637978142077,24.505,27.2875,22.89,22.69,27.65,25.4116924027177,25.46,28,22.81,21.85,29.63
"SPY182609","SM00412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY190464","SM00311","-23.4340333333333","168.17055","2019-06-11",24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
"SPY190385","SM00311","-23.4340333333333","168.17055","2019-06-11",24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
"SPY190532","SM00311","-23.4340333333333","168.17055","2019-06-11",24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
"SPY190527","SM00311","-23.4340166666667","168.17175","2019-06-11",24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
"SPY190480","SM00311","-23.4340166666667","168.17175","2019-06-11",24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
"SPY190452","SM00311","-23.4340166666667","168.17175","2019-06-11",24.4905464480874,24.615,26.755,22.315,21.63,27.37,24.8857855822551,25.09,27.369,22.28,21.63,28.53
"SPY190495","SM00312","-23.5328","168.07045","2019-06-11",24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
"SPY190488","SM00312","-23.5328","168.07045","2019-06-11",24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
"SPY190523","SM00312","-23.5328","168.07045","2019-06-11",24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
"SPY190493","SM00312","-23.5324","168.070466666667","2019-06-11",24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
"SPY190483","SM00312","-23.5324","168.070466666667","2019-06-11",24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
"SPY190541","SM00312","-23.5324","168.070466666667","2019-06-11",24.4079508196721,24.55,26.715,22.33,21.44,27.26,24.8180714725816,25.02,27.27,22.24,21.44,28.55
"SPY190402","SM00312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY190454","SM00511","-23.6354166666667","168.051233333333","2019-06-11",24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
"SPY190406","SM00511","-23.6359833333333","168.034566666667","2019-06-11",24.3470491803279,24.505,26.6975,22.2525,21.33,27.2,24.7677818853974,24.98,27.2,22.2,21.33,28.5
"SPY190481","SM00511","-23.6363166666667","168.0552","2019-06-11",24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
"SPY190514","SM00511","-23.63465","168.05225","2019-06-11",24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
"SPY190486","SM00511","-23.6349666666667","168.0522","2019-06-11",24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
"SPY190545","SM00511","-23.6352333333333","168.052133333333","2019-06-11",24.365,24.515,26.72,22.2475,21.36,27.2,24.7804744300678,24.98,27.219,22.19,21.36,28.51
"SPY190391","SM00512","-23.73075","167.974283333333","2019-06-13",24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
"SPY190522","SM00512","-23.73135","167.974","2019-06-13",24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
"SPY190455","SM00512","-23.732","167.974166666667","2019-06-13",24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
"SPY190469","SM00512","-23.7305666666667","167.97385","2019-06-13",24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
"SPY190471","SM00512","-23.73065","167.973783333333","2019-06-13",24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
"SPY190491","SM00512","-23.7307666666667","167.973783333333","2019-06-13",24.2820491803279,24.435,26.635,22.1125,21.35,27.16,24.7207753846154,24.94,27.128,22.152,21.35,28.48
"SPY190482","SM00512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY190398","SM00611","-23.6199","167.778783333333","2019-06-14",24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
"SPY190506","SM00611","-23.6204166666667","167.779533333333","2019-06-14",24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
"SPY190536","SM00611","-23.6207833333333","167.779966666667","2019-06-14",24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
"SPY190458","SM00611","-23.6205","167.778983333333","2019-06-14",24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
"SPY190393","SM00611","-23.6205","167.779216666667","2019-06-14",24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
"SPY190461","SM00611","-23.6209666666667","167.779283333333","2019-06-14",24.2520218579235,24.315,26.6175,22.25,21.26,27.22,24.6920418204182,24.86,27.08,22.22,21.26,28.42
"SPY190494","SM00612","-23.7069","167.799266666667","2019-06-18",24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
"SPY190407","SM00612","-23.7067666666667","167.799466666667","2019-06-18",24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
"SPY190530","SM00612","-23.7064833333333","167.7998","2019-06-18",24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
"SPY191587","SM00612","-23.7064666666667","167.79905","2019-06-18",24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
"SPY190403","SM00612","-23.7064666666667","167.79905","2019-06-18",24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
"SPY191040","SM00612","-23.7064666666667","167.79905","2019-06-18",24.2051366120219,24.265,26.595,22.1325,21.27,27.16,24.6574355828221,24.84,27.08,22.1645,21.27,28.43
"SPY190528","SM00711","-24.6531333333333","168.125116666667","2019-06-16",23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
"SPY190508","SM00711","-24.6531333333333","168.125116666667","2019-06-16",23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
"SPY190456","SM00711","-24.6531333333333","168.125116666667","2019-06-16",23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
"SPY190408","SM00711","-24.6522833333333","168.12495","2019-06-16",23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
"SPY190499","SM00711","-24.6522833333333","168.12495","2019-06-16",23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
"SPY191584","SM00711","-24.6522833333333","168.12495","2019-06-16",23.578825136612,23.37,25.975,21.4725,21.25,26.76,24.288101965602,24.3,26.81,21.8,21.09,28.18
"SPY191586","SM00712","-24.7395333333333","168.202666666667","2019-06-16",23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
"SPY191582","SM00712","-24.73945","168.202733333333","2019-06-16",23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
"SPY191044","SM00712","-24.73955","168.202616666667","2019-06-16",23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
"SPY191045","SM00712","-24.7401333333333","168.202133333333","2019-06-16",23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
"SPY191591","SM00712","-24.7402166666667","168.202116666667","2019-06-16",23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
"SPY191585","SM00712","-24.74025","168.201983333333","2019-06-16",23.5428415300546,23.355,25.89,21.44,21.19,26.71,24.2639926289926,24.29,26.7865,21.79,21.07,28.2
"SPY193610","curacao_1","12.14939","-69.0013","2020-01-20",27.519262295082,27.475,29.24,25.77,25.19,29.65,27.4851752464403,27.37,29.06,26.09,25.19,29.91
